Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue,Year,Month,Month_Name,Quarter,Day,Weekday,Weekend_Flag,Revenue_Category,Churn_Status,Inventory_Risk,Order_Size,Recency,Frequency,Monetary,Cluster,Segment,Churn,Churn_Prediction
525416,84849D,HOT BATHS SOAP HOLDER,12,2010-10-05 12:43:00,1.69,16525.0,United Kingdom,20.28,2010,10,October,4,5,Tuesday,False,Low,Active,Low Risk,Small,2,48,24582.64,1,Regular,0,0
530998,22840,ROUND CAKE TIN VINTAGE RED,2,2010-11-05 11:17:00,7.95,15034.0,United Kingdom,15.9,2010,11,November,4,5,Friday,False,Low,Active,High Risk,Small,16,14,8313.4,1,Regular,0,0
548541,82580,BATHROOM METAL SIGN,1,2011-03-31 17:59:00,0.55,14957.0,United Kingdom,0.55,2011,3,March,1,31,Thursday,False,Low,At Risk,High Risk,Small,253,2,333.29,1,Regular,1,1
525869,22750,FELTCRAFT PRINCESS LOLA DOLL,2,2010-10-07 13:35:00,3.75,14963.0,United Kingdom,7.5,2010,10,October,4,7,Thursday,False,Low,Active,High Risk,Small,10,12,3164.48,1,Regular,0,0
561877,23209,LUNCH BAG DOILEY PATTERN ,10,2011-07-31 12:16:00,1.65,16401.0,United Kingdom,16.5,2011,7,July,3,31,Sunday,True,Low,Active,Low Risk,Small,1,23,6849.15,1,Regular,0,0
527344,84732D,CUTE RABBIT CEATURE SCREEN ,1,2010-10-15 15:38:00,1.65,13069.0,United Kingdom,1.65,2010,10,October,4,15,Friday,False,Low,Active,High Risk,Small,1,38,9683.13,1,Regular,0,0
570488,22982,PANTRY PASTRY BRUSH,3,2011-10-10 17:12:00,2.46,14096.0,United Kingdom,7.38,2011,10,October,4,10,Monday,False,Low,Active,High Risk,Small,4,17,65164.79,1,Regular,0,0
572023,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,16,2011-10-20 11:03:00,2.1,17764.0,United Kingdom,33.6,2011,10,October,4,20,Thursday,False,Low,Active,Low Risk,Small,51,5,1623.64,1,Regular,0,0
525017,47556B,TEA TIME TEA TOWELS ,6,2010-10-03 11:35:00,2.95,13014.0,United Kingdom,17.700000000000003,2010,10,October,4,3,Sunday,True,Low,Active,Low Risk,Small,11,11,5381.08,1,Regular,0,0
503180,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2010-03-30 14:14:00,1.95,12836.0,United Kingdom,3.9,2010,3,March,1,30,Tuesday,False,Low,Active,High Risk,Small,59,15,6585.62,1,Regular,0,0
514369,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2010-07-02 08:26:00,1.25,12477.0,Germany,15.0,2010,7,July,3,2,Friday,False,Low,Active,Low Risk,Small,23,9,20276.37,1,Regular,0,0
510733,47579,TEA TIME BREAKFAST BASKET,6,2010-06-03 11:12:00,2.1,15502.0,United Kingdom,12.6,2010,6,June,2,3,Thursday,False,Low,Active,Low Risk,Small,16,14,13993.47,1,Regular,0,0
520511,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,18,2010-08-26 13:22:00,3.81,15497.0,United Kingdom,68.58,2010,8,August,3,26,Thursday,False,Medium,Active,Low Risk,Small,18,9,8657.39,1,Regular,0,0
498345,21691,SILVER VANILLA FLOWER CANDLE POT,4,2010-02-18 11:53:00,3.75,13431.0,United Kingdom,15.0,2010,2,February,1,18,Thursday,False,Low,Active,High Risk,Small,67,8,3316.24,1,Regular,0,0
570113,22721,SET OF 3 CAKE TINS SKETCHBOOK,8,2011-10-07 12:31:00,4.95,15874.0,United Kingdom,39.6,2011,10,October,4,7,Friday,False,Low,Active,Low Risk,Small,64,21,11284.76,1,Regular,0,0
536527,22973,CHILDREN'S CIRCUS PARADE MUG,12,2010-12-01 13:04:00,1.65,12662.0,Germany,19.8,2010,12,December,4,1,Wednesday,False,Low,Active,Low Risk,Small,1,20,6988.02,1,Regular,0,0
571653,35923,CANDY HEART HANGING DECORATION,96,2011-10-18 12:17:00,0.39,14298.0,United Kingdom,37.44,2011,10,October,4,18,Tuesday,False,Low,Active,Low Risk,Small,8,82,91194.49,2,Loyal,0,0
510445,84832,ZINC WILLIE WINKIE  CANDLE STICK,3,2010-05-30 15:58:00,0.85,18069.0,United Kingdom,2.55,2010,5,May,2,30,Sunday,True,Low,Active,High Risk,Small,26,11,4540.56,1,Regular,0,0
512787,21612,SET 12 WILDFLOWER BOTANICAL T-LIGHT,6,2010-06-18 08:58:00,2.95,14492.0,United Kingdom,17.700000000000003,2010,6,June,2,18,Friday,False,Low,At Risk,Low Risk,Small,430,7,1921.91,0,VIP,1,1
556685,23090,VINTAGE GLASS T-LIGHT HOLDER,12,2011-06-14 10:00:00,0.83,14503.0,United Kingdom,9.96,2011,6,June,2,14,Tuesday,False,Low,Active,Low Risk,Small,3,6,3543.26,1,Regular,0,0
539089,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-16 09:46:00,2.95,15246.0,United Kingdom,17.700000000000003,2010,12,December,4,16,Thursday,False,Low,At Risk,Low Risk,Small,238,3,780.4,1,Regular,1,1
528585,22983,"CARD, BILLBOARD FONT",12,2010-10-22 13:44:00,0.42,17191.0,United Kingdom,5.04,2010,10,October,4,22,Friday,False,Low,Active,Low Risk,Small,28,15,4836.05,1,Regular,0,0
495381,22189,CREAM HEART CARD HOLDER,8,2010-01-24 13:54:00,3.95,13327.0,United Kingdom,31.6,2010,1,January,1,24,Sunday,True,Low,Active,Low Risk,Small,39,20,9879.48,1,Regular,0,0
490166,22348,TEA BAG PLATE RED SPOTTY ,12,2009-12-04 11:32:00,0.85,14735.0,United Kingdom,10.2,2009,12,December,4,4,Friday,False,Low,Active,Low Risk,Small,4,56,12240.16,1,Regular,0,0
574744,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-11-07 07:38:00,2.08,16612.0,United Kingdom,20.8,2011,11,November,4,7,Monday,False,Low,Active,Low Risk,Small,33,9,3245.4300000000003,1,Regular,0,0
562776,22637,PIGGY BANK RETROSPOT ,4,2011-08-09 12:23:00,2.55,14180.0,United Kingdom,10.2,2011,8,August,3,9,Tuesday,False,Low,Active,High Risk,Small,11,33,6319.25,1,Regular,0,0
544160,22859,EASTER TIN BUNNY BOUQUET,6,2011-02-16 12:49:00,1.65,16494.0,United Kingdom,9.9,2011,2,February,1,16,Wednesday,False,Low,At Risk,Low Risk,Small,297,1,826.53,0,VIP,1,1
562963,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,12,2011-08-11 10:29:00,1.45,13203.0,United Kingdom,17.4,2011,8,August,3,11,Thursday,False,Low,Active,Low Risk,Small,10,10,2648.25,1,Regular,0,0
558084,20984,12 PENCILS TALL TUBE POSY,24,2011-06-26 11:47:00,0.29,14837.0,United Kingdom,6.959999999999999,2011,6,June,2,26,Sunday,True,Low,Active,Low Risk,Small,90,9,3460.32,1,Regular,0,0
560882,15036,ASSORTED COLOURS SILK FAN,36,2011-07-21 15:47:00,0.83,17213.0,United Kingdom,29.88,2011,7,July,3,21,Thursday,False,Low,Active,Low Risk,Small,40,13,5182.3,1,Regular,0,0
563935,84992,72 SWEETHEART FAIRY CAKE CASES,2,2011-08-21 16:24:00,0.55,15547.0,United Kingdom,1.1,2011,8,August,3,21,Sunday,True,Low,Active,High Risk,Small,7,26,10154.39,1,Regular,0,0
570717,22271,FELTCRAFT DOLL ROSIE,12,2011-10-12 10:35:00,2.95,17173.0,United Kingdom,35.400000000000006,2011,10,October,4,12,Wednesday,False,Low,Active,Low Risk,Small,5,8,3766.6,1,Regular,0,0
542789,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,12,2011-02-01 10:38:00,5.95,17511.0,United Kingdom,71.4,2011,2,February,1,1,Tuesday,False,Medium,Active,Low Risk,Small,3,60,175603.55,2,Loyal,0,0
567878,21975,PACK OF 60 DINOSAUR CAKE CASES,4,2011-09-22 14:42:00,0.55,16910.0,United Kingdom,2.2,2011,9,September,3,22,Thursday,False,Low,Active,High Risk,Small,4,8,1510.06,1,Regular,0,0
504864,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,6,2010-04-18 12:14:00,0.42,13262.0,United Kingdom,2.52,2010,4,April,2,18,Sunday,True,Low,At Risk,Low Risk,Small,263,3,573.45,0,VIP,1,1
549546,21986,PACK OF 12 PINK POLKADOT TISSUES,12,2011-04-10 11:24:00,0.29,16889.0,United Kingdom,3.4799999999999995,2011,4,April,2,10,Sunday,True,Low,At Risk,Low Risk,Small,195,6,2530.9,1,Regular,1,1
514289,20692,FLORAL ELEPHANT SOFT TOY,3,2010-07-01 12:12:00,4.25,13735.0,United Kingdom,12.75,2010,7,July,3,1,Thursday,False,Low,Active,High Risk,Small,25,13,9813.22,1,Regular,0,0
560997,21981,PACK OF 12 WOODLAND TISSUES ,24,2011-07-22 13:59:00,0.29,12627.0,Germany,6.959999999999999,2011,7,July,3,22,Friday,False,Low,Active,Low Risk,Small,11,7,4478.53,1,Regular,0,0
539307,22834,HAND WARMER BABUSHKA DESIGN,120,2010-12-16 17:43:00,0.85,13694.0,United Kingdom,102.0,2010,12,December,4,16,Thursday,False,Medium,Active,Low Risk,Medium,4,143,196482.81,2,Loyal,0,0
540552,22470,HEART OF WICKER LARGE,6,2011-01-10 09:44:00,2.95,16350.0,United Kingdom,17.700000000000003,2011,1,January,1,10,Monday,False,Low,Active,Low Risk,Small,21,9,2253.89,1,Regular,0,0
505708,21905,MORE BUTTER METAL SIGN ,2,2010-04-25 12:15:00,2.1,13782.0,United Kingdom,4.2,2010,4,April,2,25,Sunday,True,Low,Active,High Risk,Small,13,13,1793.72,1,Regular,0,0
490953,21274,EMBOSSED HEART 3 DRAWER SHELF,1,2009-12-08 14:56:00,12.75,13204.0,United Kingdom,12.75,2009,12,December,4,8,Tuesday,False,Low,At Risk,High Risk,Small,731,1,966.66,0,VIP,1,1
562649,22426,ENAMEL WASH BOWL CREAM,4,2011-08-08 13:11:00,3.75,14606.0,United Kingdom,15.0,2011,8,August,3,8,Monday,False,Low,Active,High Risk,Small,1,192,30861.06,2,Loyal,0,0
555285,84313C,ORANGE TV TRAY TABLE ,186,2011-06-02 09:38:00,1.95,14298.0,United Kingdom,362.7,2011,6,June,2,2,Thursday,False,High,Active,Low Risk,Medium,8,82,91194.49,2,Loyal,0,0
576851,22153,ANGEL DECORATION STARS ON DRESS,2,2011-11-16 15:41:00,0.42,15967.0,United Kingdom,0.84,2011,11,November,4,16,Wednesday,False,Low,Active,High Risk,Small,23,12,3041.6,1,Regular,0,0
574165,21287,SCENTED VELVET LOUNGE CANDLE ,72,2011-11-03 11:36:00,0.38,14815.0,United Kingdom,27.36,2011,11,November,4,3,Thursday,False,Low,Active,Low Risk,Small,37,2,778.5,1,Regular,0,0
490512,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,2,2009-12-06 14:54:00,4.95,14606.0,United Kingdom,9.9,2009,12,December,4,6,Sunday,True,Low,Active,High Risk,Small,1,192,30861.06,2,Loyal,0,0
492813,21494,ROTATING LEAVES T-LIGHT HOLDER,19,2009-12-20 13:14:00,2.55,17920.0,United Kingdom,48.45,2009,12,December,4,20,Sunday,True,Low,Active,Low Risk,Small,4,54,24516.46,1,Regular,0,0
506715,48194,DOOR MAT HEARTS,6,2010-05-02 15:48:00,7.49,13113.0,United Kingdom,44.94,2010,5,May,2,2,Sunday,True,Low,Active,Low Risk,Small,1,37,18625.73,1,Regular,0,0
513953,21465,PINK FLOWER CROCHET FOOD COVER,6,2010-06-29 14:14:00,3.75,14426.0,United Kingdom,22.5,2010,6,June,2,29,Tuesday,False,Low,Active,Low Risk,Small,24,17,11727.94,1,Regular,0,0
499692,21448,12 DAISY PEGS IN WOOD BOX,12,2010-03-02 10:49:00,1.65,16946.0,United Kingdom,19.8,2010,3,March,1,2,Tuesday,False,Low,At Risk,Low Risk,Small,383,5,1222.04,0,VIP,1,1
569694,23320,GIANT 50'S CHRISTMAS CRACKER,36,2011-10-05 15:24:00,2.89,17735.0,United Kingdom,104.04,2011,10,October,4,5,Wednesday,False,Medium,Active,Low Risk,Medium,2,26,17244.93,1,Regular,0,0
568989,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-09-29 16:41:00,2.08,14709.0,United Kingdom,20.8,2011,9,September,3,29,Thursday,False,Low,Active,Low Risk,Small,15,25,8886.33,1,Regular,0,0
535967,22300,COFFEE MUG DOG + BALL DESIGN,18,2010-11-29 12:46:00,2.55,14510.0,United Kingdom,45.9,2010,11,November,4,29,Monday,False,Low,At Risk,Low Risk,Small,376,3,1007.28,0,VIP,1,1
524877,22551,PLASTERS IN TIN SPACEBOY,1,2010-10-01 10:33:00,1.65,13069.0,United Kingdom,1.65,2010,10,October,4,1,Friday,False,Low,Active,High Risk,Small,1,38,9683.13,1,Regular,0,0
523012,82583,HOT BATHS METAL SIGN,12,2010-09-20 10:08:00,2.1,17163.0,United Kingdom,25.200000000000003,2010,9,September,3,20,Monday,False,Low,Active,Low Risk,Small,22,4,699.78,1,Regular,0,0
516137,21754,HOME BUILDING BLOCK WORD,3,2010-07-16 16:07:00,5.95,17680.0,United Kingdom,17.85,2010,7,July,3,16,Friday,False,Low,Active,High Risk,Small,24,3,497.4500000000001,1,Regular,0,0
566082,23020,GLASS  SONGBIRD STORAGE JAR,1,2011-09-09 10:09:00,12.5,16293.0,United Kingdom,12.5,2011,9,September,3,9,Friday,False,Low,Active,High Risk,Small,22,15,4657.95,1,Regular,0,0
572066,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-10-20 13:07:00,2.95,15159.0,United Kingdom,17.700000000000003,2011,10,October,4,20,Thursday,False,Low,Active,Low Risk,Small,2,34,22116.73,1,Regular,0,0
526039,20685,DOORMAT RED RETROSPOT,10,2010-10-08 11:48:00,6.75,15144.0,United Kingdom,67.5,2010,10,October,4,8,Friday,False,Medium,Active,Low Risk,Small,8,29,12160.31,1,Regular,0,0
525060,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2010-10-03 14:13:00,1.69,14462.0,United Kingdom,8.45,2010,10,October,4,3,Sunday,True,Low,Active,Low Risk,Small,66,12,2270.01,1,Regular,0,0
559897,84050,PINK HEART SHAPE EGG FRYING PAN,72,2011-07-13 12:18:00,1.25,16779.0,United Kingdom,90.0,2011,7,July,3,13,Wednesday,False,Medium,Active,Low Risk,Small,2,53,33268.24,1,Regular,0,0
535684,22249,DECORATION WHITE CHICK MAGIC GARDEN,3,2010-11-28 12:49:00,0.85,16359.0,United Kingdom,2.55,2010,11,November,4,28,Sunday,True,Low,Active,High Risk,Small,7,16,2697.75,1,Regular,0,0
514514,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2,2010-07-04 13:59:00,4.25,15976.0,United Kingdom,8.5,2010,7,July,3,4,Sunday,True,Low,At Risk,High Risk,Small,165,6,1746.64,1,Regular,1,1
495280,21239,PINK  SPOTTY CUP,8,2010-01-22 12:24:00,0.85,12708.0,Germany,6.8,2010,1,January,1,22,Friday,False,Low,Active,Low Risk,Small,30,18,5314.1,1,Regular,0,0
569405,22045,SPACEBOY GIFT WRAP,25,2011-10-04 09:05:00,0.42,15241.0,United Kingdom,10.5,2011,10,October,4,4,Tuesday,False,Low,Active,Low Risk,Small,67,11,3050.16,1,Regular,0,0
505578,21874,GIN AND TONIC MUG,12,2010-04-23 12:12:00,1.25,15306.0,United Kingdom,15.0,2010,4,April,2,23,Friday,False,Low,Active,Low Risk,Small,64,9,3484.73,1,Regular,0,0
546223,22088,PAPER BUNTING COLOURED LACE,6,2011-03-10 12:22:00,2.95,14854.0,United Kingdom,17.700000000000003,2011,3,March,1,10,Thursday,False,Low,Active,Low Risk,Small,78,11,4322.86,1,Regular,0,0
561507,22727,ALARM CLOCK BAKELIKE RED ,4,2011-07-27 14:21:00,3.75,12397.0,Belgium,15.0,2011,7,July,3,27,Wednesday,False,Low,Active,High Risk,Small,36,2,2409.9,1,Regular,0,0
563246,21733,RED HANGING HEART T-LIGHT HOLDER,12,2011-08-15 10:57:00,2.95,13089.0,United Kingdom,35.400000000000006,2011,8,August,3,15,Monday,False,Low,Active,Low Risk,Small,3,203,116737.86,2,Loyal,0,0
530259,22781,GUMBALL MAGAZINE RACK,2,2010-11-02 11:33:00,7.65,12476.0,Germany,15.3,2010,11,November,4,2,Tuesday,False,Low,Active,High Risk,Small,16,23,14115.41,1,Regular,0,0
513015,21562,HAWAIIAN GRASS SKIRT ,6,2010-06-21 11:38:00,2.1,15819.0,United Kingdom,12.6,2010,6,June,2,21,Monday,False,Low,Active,Low Risk,Small,49,10,3934.79,1,Regular,0,0
531767,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,3,2010-11-09 14:04:00,1.25,17841.0,United Kingdom,3.75,2010,11,November,4,9,Tuesday,False,Low,Active,High Risk,Small,2,211,70884.07,2,Loyal,0,0
551171,22698,PINK REGENCY TEACUP AND SAUCER,2,2011-04-26 16:45:00,2.95,13263.0,United Kingdom,5.9,2011,4,April,2,26,Tuesday,False,Low,Active,High Risk,Small,1,39,8704.69,1,Regular,0,0
523922,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2010-09-24 16:24:00,1.65,13141.0,United Kingdom,16.5,2010,9,September,3,24,Friday,False,Low,Active,Low Risk,Small,85,17,7668.58,1,Regular,0,0
515096,22611,VINTAGE UNION JACK SHOPPING BAG,3,2010-07-08 11:44:00,4.95,16539.0,United Kingdom,14.85,2010,7,July,3,8,Thursday,False,Low,Active,High Risk,Small,3,10,3732.01,1,Regular,0,0
566734,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,1,2011-09-14 14:09:00,3.29,16910.0,United Kingdom,3.29,2011,9,September,3,14,Wednesday,False,Low,Active,High Risk,Small,4,8,1510.06,1,Regular,0,0
516954,22651,GENTLEMAN SHIRT REPAIR KIT ,4,2010-07-25 15:40:00,0.85,13137.0,United Kingdom,3.4,2010,7,July,3,25,Sunday,True,Low,Active,High Risk,Small,11,16,7712.7,1,Regular,0,0
561258,23173,REGENCY TEAPOT ROSES ,2,2011-07-26 12:03:00,9.95,15513.0,United Kingdom,19.9,2011,7,July,3,26,Tuesday,False,Low,Active,High Risk,Small,33,35,27750.55,1,Regular,0,0
530731,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2010-11-04 11:48:00,2.95,15270.0,United Kingdom,17.700000000000003,2010,11,November,4,4,Thursday,False,Low,Active,Low Risk,Small,16,21,8524.86,1,Regular,0,0
502759,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,108,2010-03-26 13:46:00,1.25,14646.0,Netherlands,135.0,2010,3,March,1,26,Friday,False,Medium,Active,Low Risk,Medium,2,151,528602.52,3,At Risk,0,0
558382,23028,DRAWER KNOB CRACKLE GLAZE BLUE,24,2011-06-28 17:28:00,1.65,17997.0,United Kingdom,39.6,2011,6,June,2,28,Tuesday,False,Low,Active,Low Risk,Small,74,8,1970.67,1,Regular,0,0
521896,22383,LUNCH BAG SUKI  DESIGN ,10,2010-09-09 12:19:00,1.65,12682.0,France,16.5,2010,9,September,3,9,Thursday,False,Low,Active,Low Risk,Small,4,52,24033.91,1,Regular,0,0
490063,84497,BUTTONS AND STRIPES NOTEBOOK ,1,2009-12-03 13:49:00,3.75,17271.0,United Kingdom,3.75,2009,12,December,4,3,Thursday,False,Low,At Risk,High Risk,Small,736,1,210.39,0,VIP,1,1
546944,21623,VINTAGE UNION JACK MEMOBOARD,2,2011-03-18 11:13:00,9.95,14701.0,United Kingdom,19.9,2011,3,March,1,18,Friday,False,Low,Active,High Risk,Small,11,15,4562.09,1,Regular,0,0
522073,22470,HEART OF WICKER LARGE,6,2010-09-12 10:49:00,2.95,16787.0,United Kingdom,17.700000000000003,2010,9,September,3,12,Sunday,True,Low,At Risk,Low Risk,Small,398,4,1035.43,0,VIP,1,1
557995,21696,SMALL SILVER TRELLIS CANDLEPOT,6,2011-06-24 10:44:00,2.95,17979.0,United Kingdom,17.700000000000003,2011,6,June,2,24,Friday,False,Low,Active,Low Risk,Small,36,4,757.71,1,Regular,0,0
568346,21466,RED FLOWER CROCHET FOOD COVER,1,2011-09-26 15:28:00,7.46,14096.0,United Kingdom,7.46,2011,9,September,3,26,Monday,False,Low,Active,High Risk,Small,4,17,65164.79,1,Regular,0,0
554043,23283,DOORMAT VINTAGE LEAVES DESIGN ,2,2011-05-20 14:47:00,7.95,16832.0,United Kingdom,15.9,2011,5,May,2,20,Friday,False,Low,At Risk,High Risk,Small,184,5,417.61,1,Regular,1,1
494359,20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,1,2010-01-13 15:24:00,2.55,17962.0,United Kingdom,2.55,2010,1,January,1,13,Wednesday,False,Low,At Risk,High Risk,Small,142,4,687.42,1,Regular,1,1
570841,22622,BOX OF VINTAGE ALPHABET BLOCKS,4,2011-10-12 14:18:00,11.95,12553.0,France,47.8,2011,10,October,4,12,Wednesday,False,Low,Active,High Risk,Small,8,12,4608.75,1,Regular,0,0
566822,23389,SPACEBOY MINI BACKPACK,4,2011-09-15 11:33:00,4.15,17677.0,United Kingdom,16.6,2011,9,September,3,15,Thursday,False,Low,Active,High Risk,Small,2,54,36692.91,1,Regular,0,0
543188,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,12,2011-02-04 11:45:00,2.55,12567.0,France,30.6,2011,2,February,1,4,Friday,False,Low,Active,Low Risk,Small,23,15,13709.86,1,Regular,0,0
500353,21240,BLUE  SPOTTY CUP,8,2010-03-07 15:25:00,0.85,12668.0,Germany,6.8,2010,3,March,1,7,Sunday,True,Low,Active,Low Risk,Small,12,10,11444.68,1,Regular,0,0
530508,22457,NATURAL SLATE HEART CHALKBOARD ,6,2010-11-03 12:05:00,2.95,16623.0,United Kingdom,17.700000000000003,2010,11,November,4,3,Wednesday,False,Low,At Risk,Low Risk,Small,246,4,1015.24,1,Regular,1,1
508074,22606,WOODEN SKITTLES GARDEN SET,1,2010-05-12 16:03:00,15.95,17897.0,United Kingdom,15.95,2010,5,May,2,12,Wednesday,False,Low,At Risk,High Risk,Small,173,9,2585.0,1,Regular,1,1
525862,22625,RED KITCHEN SCALES,1,2010-10-07 13:21:00,8.5,14606.0,United Kingdom,8.5,2010,10,October,4,7,Thursday,False,Low,Active,High Risk,Small,1,192,30861.06,2,Loyal,0,0
496987,21248,DOOR HANGER  MUM + DADS ROOM,24,2010-02-05 11:21:00,1.25,14607.0,United Kingdom,30.0,2010,2,February,1,5,Friday,False,Low,Active,Low Risk,Small,16,22,24137.63,1,Regular,0,0
535677,22867,HAND WARMER BIRD DESIGN,2,2010-11-28 12:15:00,2.1,14546.0,United Kingdom,4.2,2010,11,November,4,28,Sunday,True,Low,Active,High Risk,Small,5,11,5197.9,1,Regular,0,0
553856,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-05-19 13:28:00,2.95,16813.0,United Kingdom,2.95,2011,5,May,2,19,Thursday,False,Low,Active,High Risk,Small,8,10,1692.98,1,Regular,0,0
570413,22424,ENAMEL BREAD BIN CREAM,2,2011-10-10 13:13:00,12.75,17652.0,United Kingdom,25.5,2011,10,October,4,10,Monday,False,Low,Active,High Risk,Small,25,12,4867.72,1,Regular,0,0
545148,21181,PLEASE ONE PERSON METAL SIGN,12,2011-02-28 12:14:00,2.1,13675.0,United Kingdom,25.200000000000003,2011,2,February,1,28,Monday,False,Low,At Risk,Low Risk,Small,151,2,486.8200000000001,1,Regular,1,1
546545,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1,2011-03-14 15:48:00,9.95,16804.0,United Kingdom,9.95,2011,3,March,1,14,Monday,False,Low,Active,High Risk,Small,23,3,536.99,1,Regular,0,0
522125,35004C,SET OF 3 COLOURED  FLYING DUCKS,3,2010-09-13 09:37:00,5.45,16558.0,United Kingdom,16.35,2010,9,September,3,13,Monday,False,Low,Active,High Risk,Small,1,38,13873.51,1,Regular,0,0
580074,21866,UNION JACK FLAG LUGGAGE TAG,12,2011-12-01 14:06:00,1.25,15028.0,United Kingdom,15.0,2011,12,December,4,1,Thursday,False,Low,Active,Low Risk,Small,8,6,1157.71,1,Regular,0,0
534870,22129,PARTY CONES CANDY TREE DECORATION,6,2010-11-24 14:29:00,0.85,17601.0,United Kingdom,5.1,2010,11,November,4,24,Wednesday,False,Low,At Risk,Low Risk,Small,239,2,421.48,1,Regular,1,1
526246,22669,RED BABY BUNTING ,5,2010-10-11 09:44:00,2.95,12909.0,United Kingdom,14.75,2010,10,October,4,11,Monday,False,Low,Active,Low Risk,Small,40,8,3103.19,1,Regular,0,0
574514,23168,CLASSIC CAFE SUGAR DISPENSER,36,2011-11-04 13:34:00,1.04,15311.0,United Kingdom,37.44,2011,11,November,4,4,Friday,False,Low,Active,Low Risk,Small,1,208,116771.16,2,Loyal,0,0
508100,22115,METAL SIGN EMPIRE TEA,6,2010-05-13 09:57:00,2.95,15805.0,United Kingdom,17.700000000000003,2010,5,May,2,13,Thursday,False,Low,Active,Low Risk,Small,23,30,10189.23,1,Regular,0,0
515324,22469,HEART OF WICKER SMALL,5,2010-07-11 12:36:00,1.65,13595.0,United Kingdom,8.25,2010,7,July,3,11,Sunday,True,Low,At Risk,Low Risk,Small,517,3,818.22,0,VIP,1,1
521226,22440,BALLOON WATER BOMB PACK OF 35,5,2010-09-03 10:49:00,0.42,16719.0,United Kingdom,2.1,2010,9,September,3,3,Friday,False,Low,Active,Low Risk,Small,15,14,3973.3,1,Regular,0,0
523004,20728,LUNCH BAG CARS BLUE,1,2010-09-19 16:18:00,1.65,13451.0,United Kingdom,1.65,2010,9,September,3,19,Sunday,True,Low,Active,High Risk,Small,26,11,7190.92,1,Regular,0,0
558194,16237,SLEEPING CAT ERASERS,5,2011-06-27 12:28:00,0.21,14583.0,United Kingdom,1.05,2011,6,June,2,27,Monday,False,Low,Active,Low Risk,Small,6,8,1781.03,1,Regular,0,0
575041,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2011-11-08 12:01:00,2.08,17289.0,United Kingdom,4.16,2011,11,November,4,8,Tuesday,False,Low,Active,High Risk,Small,32,9,2079.39,1,Regular,0,0
568198,21731,RED TOADSTOOL LED NIGHT LIGHT,6,2011-09-25 14:52:00,1.65,16771.0,United Kingdom,9.9,2011,9,September,3,25,Sunday,True,Low,Active,Low Risk,Small,33,10,3967.6,1,Regular,0,0
563384,90094,NECKLACE+BRACELET SET FRUIT SALAD ,1,2011-08-16 10:52:00,2.55,17315.0,United Kingdom,2.55,2011,8,August,3,16,Tuesday,False,Low,Active,High Risk,Small,2,43,9650.6,1,Regular,0,0
537822,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,6,2010-12-08 14:22:00,3.75,13523.0,United Kingdom,22.5,2010,12,December,4,8,Wednesday,False,Low,Active,Low Risk,Small,33,6,5101.52,1,Regular,0,0
539395,22961,JAM MAKING SET PRINTED,48,2010-12-17 11:52:00,1.45,12471.0,Germany,69.6,2010,12,December,4,17,Friday,False,Medium,Active,Low Risk,Small,2,79,39963.79,2,Loyal,0,0
545995,20751,FUNKY WASHING UP GLOVES ASSORTED,2,2011-03-08 13:54:00,2.1,15023.0,United Kingdom,4.2,2011,3,March,1,8,Tuesday,False,Low,Active,High Risk,Small,3,20,12170.68,1,Regular,0,0
574964,22549,PICTURE DOMINOES,72,2011-11-08 10:29:00,1.25,13329.0,United Kingdom,90.0,2011,11,November,4,8,Tuesday,False,Medium,Active,Low Risk,Small,32,8,5112.97,1,Regular,0,0
575610,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,2011-11-10 12:45:00,2.1,16628.0,United Kingdom,12.6,2011,11,November,4,10,Thursday,False,Low,Active,Low Risk,Small,30,7,2318.1,1,Regular,0,0
